-73.994675,74.43731,-19.873026,21.252895,-12.203361,18.593533,-10.395828,13.518107,-13.922244,8.477497,-17.316221,9.967881,-9.135606,13.863429,-8.513008,5.9969378,-12.76314,1.7837756,-6.3260775,3.0407422,-6.9554534,1.6623131,-5.113893,2.740952,-1.6056693,6.2927322,-1.4117281,7.2586584,3.6956468,-0.07104828,-4.664246,4.4917703,0.16577101,4.9878945,-0.14684929,-0.12738845,-2.073207,-2.5554624,0.34159684,0.06398234,-4.389221,-1.5760015,0.3807797,-0.49631798,-1.702726,-3.4814332,-0.6463082,-0.86669475,-2.1612926,-0.13924155,4.8589435,7.524472,4.3019233,1.9001294,1.5281216,0.3260135,0.31111106,-1.7611722,-0.54674906,-1.256731,-3.5928974,-2.756046,-1.6804008,-1.4532747,0.72778004,1.0912044,0.9589021,-2.346543,-1.335844,2.2483513,1.664199,-2.6373804,-3.686618,-1.2066926,1.3423458,1.4615039,0.3755223,0.40179688,1.9132028,1.1304452,-1.364112,-3.5815494,-2.374824,-0.2078114,1.43742,-0.12031666,-1.8753332,-1.2921093,1.6084694,0.7063881,-2.7678812,-2.7611601,-0.028598096,0.120278545,-1.3403856,-2.6926506,-0.9496354,0.6324164,-1.8481379,-2.1976109,0.82128984,2.1626546,0.9621909,0.5607062,1.6344835,1.3806452,0.32813144,-1.1719623,0.7082042,1.219753,0.1948752,-0.33061194,0.2322644,0.20860785,-0.7053995,-0.5646953,1.5407594,0.21466906,-1.9735324,-0.48822838,1.835422,0.5274795,-0.5674595,-0.039025895,-0.029761493,-0.8356056,-0.35887077,1.7050933
-112.37342,95.33287,4.1323776,32.041306,-8.702002,20.345142,-12.791065,24.328905,-12.862414,6.1781945,-7.692638,14.320207,-1.5821248,11.875419,-3.9121923,4.6135945,-7.3714776,2.226013,-3.9797294,3.3149328,-8.9588995,0.85815865,-3.4051874,2.3262749,2.4513514,5.284204,-1.4173267,0.0044015883,-1.3326921,-0.6730536,-1.4421656,-0.27632374,-5.9411736,-2.8765924,-4.2168717,-0.29623863,0.32860023,-1.8880095,-4.973999,-3.273587,-3.1651294,-1.5537026,-0.8302913,-2.051673,-0.36351642,-3.190526,-3.803198,-0.93644506,3.1106417,2.406784,-2.1171467,-3.7500355,-1.3851936,1.0940516,1.7266825,-0.2995024,-0.094171695,-1.2954234,0.24722542,0.17416345,2.2390676,1.3246963,1.0440131,-0.6075952,-0.19110969,-0.8403925,1.6508857,-0.33643645,-2.8152208,-2.8844295,1.8387501,3.9495187,1.9992818,0.23276594,0.26416543,-1.2113433,-0.56927115,-1.5650192,-1.1377151,-1.1433481,-0.28267276,0.18784684,-0.8771142,0.12581538,1.0188073,0.460573,-0.34509972,-0.07724803,-0.5347618,-0.7247776,-1.3142818,-1.4667268,-0.6746186,-0.8799755,0.32814956,0.46961144,0.23006475,-0.03737308,-0.066551305,-0.44788852,-0.043687057,-0.1193517,-0.53557014,-0.48550063,0.1164592,-0.33397967,0.578335,0.45174938,-0.084468074,0.31415275,0.14203787,-0.57374585,0.022354651,-0.0765737,0.0995865,0.36560577,0.72051966,-1.3780739,-1.1305856,2.0085568,0.6208842,0.03341378,-0.55950665,-0.27086577,-0.2719661,0.34124172,-0.04255179,-0.08351236
-23.45816,102.98623,-57.12086,40.74536,-12.752487,10.176024,-10.005686,10.074234,-12.367869,7.22197,-15.562252,8.142415,-11.891737,7.6965046,-9.657737,3.229769,-6.869292,6.2730083,-3.831659,6.2482376,-7.018762,-2.0440762,-10.351529,0.3340762,-0.9721804,2.7987893,-4.9693713,-5.7917447,-5.070169,5.349983,-0.80986446,-3.9625857,-10.713339,-1.3629668,-1.8337319,-0.42353934,0.8015598,2.582199,0.9327344,-4.032092,-6.464907,-0.16323686,-0.21471854,0.01948993,-0.5950882,2.0685456,-1.676186,-5.9687734,-1.2035645,6.609042,-0.5851711,-7.71111,-1.834088,0.29707032,3.1796534,4.945978,0.48067135,-0.31438604,0.66578305,-1.7118467,-4.92988,-1.9452316,0.8351083,-0.8931812,-1.1371851,-3.923835,-0.8456341,3.5029478,-2.614349,-8.529263,-0.79011965,2.902627,4.4183154,6.392013,2.1593378,-0.7512213,0.8300855,-0.401062,-3.3677933,-0.9528365,0.49130815,-2.8496337,-0.92071974,-1.7270254,-0.22103696,-2.1972532,0.1932243,3.0464048,-0.379304,-1.1454258,1.2418483,-0.13844025,1.0190418,-0.17519392,-1.3515563,-1.5647999,-0.016502537,1.7913496,0.24408592,-2.2647395,-0.078291476,-0.09975193,-0.7626241,-2.3602679,-1.5315807,-1.422821,0.2535104,0.15264228,0.19700047,1.2875566,1.0653604,0.78213274,0.16847154,-0.07287087,0.09285777,-1.1534568,1.5813376,3.5754855,-2.6211617,-2.5722454,1.6124562,1.0431693,-0.9337868,-0.35195473,-0.47590458,-0.2453813,-0.30321455,-0.108190514
-283.26828,108.01692,29.912756,41.9339,19.88046,17.721485,4.3554173,11.0713825,-4.542373,11.933584,-9.345053,2.5993679,-10.667062,6.338561,-11.340223,3.9151483,-7.518252,1.1596407,-7.8944154,0.033185963,-7.8964677,-1.7893441,-7.8223414,-0.68145967,-5.0521483,-3.2454681,-1.275379,-2.0405273,-4.910649,1.7169845,-2.3390288,0.0052730404,-2.7682784,-3.121442,-2.151569,-1.6847621,-0.9511609,-1.6862897,0.19385265,1.4753093,1.5291636,0.7705751,-0.33900538,-0.33807862,-0.073743045,-0.0109789055,1.77364,1.642757,-0.44473344,-3.3570194,-2.549754,0.7017364,0.4949381,-1.8950889,-1.7437798,-3.4707372,-2.9297922,-1.8664935,0.92156863,-0.47475755,-0.46575886,-0.7698196,0.5538298,-0.22841364,-0.856266,-0.9916126,-2.0185623,-2.0655954,0.468182,0.31298888,-1.049062,-3.243233,-2.110191,-2.0196004,-0.6191132,0.70587146,-0.102292486,0.048487432,0.6522839,-0.38999215,-0.3757491,-0.22009024,-0.36016467,-0.51338273,-0.7532723,-0.82055426,-0.63610005,-1.703481,-0.85659224,0.1358522,0.9581455,1.0373436,0.5472692,0.23338184,-0.17366263,0.68164635,-0.46890506,-0.72689086,-0.5504574,-0.20072813,-0.22286463,0.09555749,0.94352883,1.0312822,1.0514632,0.8311447,-0.11827803,-1.4168067,-1.0333711,-1.0483204,-0.32791314,0.13270792,-0.0044206255,0.50726396,0.3618634,0.09094444,1.1995463,1.1672509,-0.6355112,-0.45442954,0.5896239,0.6544445,-0.09191004,0.14911787,0.01544674,0.006353365,0.24296592,0.2865369
-212.25021,121.60362,-6.745295,30.923473,4.8973336,0.46562552,2.8103342,-0.8736242,-4.0393577,5.9665456,-6.7922864,-0.23230179,-7.694394,5.7129784,-4.3601403,7.048459,-1.8008841,4.4567375,-9.756644,-0.30839297,-4.948523,0.36136046,-6.620078,-3.677521,-9.216158,-4.7674966,-6.241347,-3.2075796,-0.7259958,7.3443036,7.5392056,1.1433517,-2.3813865,-4.2876883,-2.5896225,-1.1416873,0.16971745,-1.4157579,-1.70424,-2.7083542,-0.62845147,-1.874927,-4.2420635,-3.241571,-0.7635198,0.36630267,1.7450612,-1.1445392,-4.3392425,-6.369968,-4.216149,-1.8189164,-3.5580888,-7.1617885,-6.7156153,-3.2852569,1.1795712,2.3360302,3.0228307,1.9809605,0.30817023,-1.6241673,-2.304198,-2.7407384,-1.2249031,-1.0740466,-2.9551399,-3.724372,1.0569019,3.7251241,0.8804509,-1.2856512,-2.5500922,-2.4573839,-0.10895106,0.91728586,1.8662593,1.8435957,0.36458412,-1.3170897,-1.2050701,-1.2685254,-0.97322226,-1.7057848,-0.38414544,1.2876241,0.9283628,-0.15360038,-2.2496963,-0.47975183,1.0345967,0.37558335,1.1610777,0.70645255,0.123299666,0.5335074,-0.14559528,-1.3780123,-1.5018936,0.061031103,0.7971691,-0.5730065,0.3350406,0.30644655,0.51956266,0.32585266,-0.37379706,-1.6777034,-1.381303,-1.4767483,-1.1510633,0.177947,0.1475345,0.10527938,-0.044245865,0.15167208,1.0316253,0.12709323,-1.3767989,-0.6591824,0.8869107,0.46069232,0.06503169,-0.084267005,0.2731297,0.43663698,0.18141507,-0.23249882
2.6041877,134.02296,-35.88881,38.7149,5.0420814,19.538618,-8.691115,20.808477,-6.91391,14.323873,-5.616216,11.825975,-4.4879045,14.731988,2.5972257,9.310758,-3.772539,10.548253,6.49553,6.2114906,-4.879278,6.288361,4.679907,1.3571843,-3.4067461,3.5654576,-1.1678114,0.33922648,-0.115215465,-2.5056872,-4.748856,-0.38578412,-2.815783,-2.9813309,-0.23637673,-0.690731,-2.325172,-3.2189617,0.03157099,1.11121,-2.1533592,-2.9754374,-1.481317,-3.319503,-2.7691019,-3.360032,-2.695092,-4.7168493,-5.0584793,-2.5891252,-0.008596554,-2.5918543,-0.45330504,-0.0046160202,-0.7532059,0.05458861,2.0934951,0.61145073,1.1241837,-0.427083,0.012785258,0.43097353,0.6786619,-0.5000068,-0.46129888,-0.64404905,-0.3993898,-1.0688081,0.4178765,-0.37834078,-0.7492163,-0.11390094,-0.2032047,-0.8572617,0.15065978,-0.3521605,0.013636157,-0.065763965,-0.5727052,-0.6187747,-0.55526906,-0.48797342,-0.800962,-0.60065085,-0.98648244,-1.2060114,-0.2779419,0.17219104,-0.4231016,-0.8201663,-0.52708876,-0.23080537,-0.53795946,-0.43267772,0.2691548,-0.25592485,-0.85949385,-0.9103996,-0.9155788,-1.0431052,-1.1764562,-1.1443703,-0.7517675,-0.6973962,-0.6483717,-0.42020094,-0.74025244,-0.83276075,-0.78609735,-0.20932879,-0.10094403,-0.28433123,-0.25611833,-0.37695307,-0.46551883,-0.16177702,0.17438623,0.012044333,-0.1614107,-0.24034803,0.007060588,0.14347799,-0.3468459,0.17102718,0.16002113,-0.3480651,-0.21229318,0.112282954
-27.598354,138.68929,-62.63314,45.377068,-39.163097,34.2191,-6.0703073,15.339918,10.564375,8.560679,11.122725,13.256894,2.544827,11.994222,-3.1345708,1.9046261,-0.026577955,-2.1179473,-0.38633376,-2.1096256,-1.9320498,-1.3667426,-1.0788399,-2.917626,-5.75649,-5.2663236,-3.9475293,-4.344132,-0.6733312,-0.5413713,2.0272455,-1.0595269,0.92033577,-0.12505177,2.7442882,2.299183,1.726614,-0.04780326,0.236489,-1.8064928,-2.1982293,-1.6833968,0.011172927,-0.12848705,-0.13496535,-0.31223437,-0.7463701,-3.9922488,-7.4310536,-3.5571089,1.9930253,1.6056931,-4.0119424,-5.785911,-5.1014924,-3.5576262,-0.55466324,2.26552,0.583805,-1.3719276,0.49443528,1.7832597,-2.6127064,-4.1020107,-1.8336824,-0.40926117,1.8703649,2.65192,-2.0175242,-4.321421,-2.072126,-0.8196774,0.07200378,0.04086908,-1.0701671,-1.5599179,-0.5108378,1.1608384,1.6090095,0.8221325,-0.88007635,-0.3014324,-0.7548725,-1.9463595,-1.0907032,-0.44832507,0.5905984,1.5739629,2.1139297,0.18259476,-1.11876,-1.2144737,-1.2551445,-1.4807712,-1.3719752,-0.8706425,-0.8576539,-1.1773951,-0.8578098,-0.47281325,-1.3023416,-0.61479217,0.26576582,0.8011366,0.405723,0.22463626,0.15366025,-0.33594534,-1.0901902,-0.70504963,-0.023719298,0.15449327,-0.05623928,-0.2794281,-0.43583065,-0.68097776,0.15089777,1.581239,1.0408318,-1.4070623,-1.1837506,0.06605537,0.93900394,-0.60322756,-1.0862324,-0.8709867,-0.68592167,-0.46135253
-143.72612,102.52612,-28.734371,31.314219,-13.077194,1.6446804,-26.98716,-2.076851,-24.555584,-1.6838318,-20.063671,-1.5832876,-11.536402,-3.6413531,-10.290816,-6.9471326,-10.632726,-0.88967997,-7.087091,-7.5505333,-10.424858,-2.1332004,-6.1658616,-4.131452,-5.0026836,-6.846055,-5.8520837,-2.681073,-2.8357208,-5.338864,-1.8326249,-1.1640116,0.4614998,2.4588206,0.4743345,-1.6502138,-1.7512999,-0.36545756,2.292088,4.3712544,5.746846,1.430221,-0.73868024,-0.6105529,-0.92184883,-1.8893774,-1.6021867,1.1480634,1.5447793,-7.166682,-7.111692,-0.13476974,1.9550995,-0.04797066,-2.123139,-5.557476,-7.830396,-5.88564,-1.0385642,-1.7856325,-1.2269167,1.1113219,3.693467,2.6273837,-0.3048733,-1.0723879,-4.658934,-1.6634756,6.6630883,3.3111458,-1.806232,-1.5995996,-1.0282391,-0.7312429,-1.0024914,0.17731029,0.3510809,0.9203608,0.71631235,0.27308285,2.47682,2.647398,3.083121,2.647999,1.1518066,1.1799334,-2.5568779,-1.9284738,1.2757025,0.6645086,0.9240889,0.16107497,0.8560332,1.122742,0.2606793,0.04155149,-2.2541459,-2.7788863,-2.2246456,-1.6110452,-0.22279052,1.4738064,1.6775818,2.9189792,2.5953696,-1.3973712,0.1756377,-0.029020965,-0.9684944,-0.3634798,1.5961953,0.49015695,0.05558221,3.4185843,-3.2171078,-1.8196477,3.223223,-0.067158826,-3.1722655,-0.18267037,1.5699592,-0.1503315,0.2476455,-0.8946271,0.000952984,-0.0933634,0.41241893,-0.99980634
-200.91739,124.40085,-33.43167,39.35565,-13.9201565,8.652893,-17.15916,-2.2269988,-19.193632,-5.198489,-14.101502,-2.8710825,-9.734767,-5.4579024,-15.262536,-7.3337636,-11.369303,-8.048874,-9.89309,-9.546047,-11.670603,-3.5169654,-7.8746943,-2.9414537,-4.5638165,-6.68922,-9.631333,-9.528903,-8.007695,-9.616008,-7.079485,-5.372726,-3.7163355,-3.1624262,-2.7250865,-4.920977,-4.4636583,-1.0309451,2.167913,0.11407088,-0.88264346,0.11977008,0.037809838,-0.76998144,0.6661783,0.2551242,-0.1548903,-2.06027,1.5455887,5.0144434,2.106622,-1.9877298,-3.1565378,-0.8647392,3.6394465,3.9183066,1.5576147,-0.15661621,0.23553269,-0.7791059,-0.620671,2.2783024,3.6267486,3.4679656,0.78933126,-1.4946065,1.5433815,1.5463555,-3.9012194,-4.3262863,0.24175827,0.4594064,1.6436807,2.2805908,0.6980727,0.15735516,-0.86547244,-2.2481737,-1.2661827,-1.0143639,-2.0344841,-0.68843305,0.10152317,1.0985715,1.2698027,1.0741467,-1.0007147,-2.1910136,-0.88409734,0.47169736,-0.60475457,-0.5549528,0.9762553,-0.25483504,1.0399257,1.9228048,0.89338636,0.03454079,0.18192814,-0.33722106,-2.2165802,-1.0410223,-1.0024512,0.3464178,1.2690766,-0.5385362,0.9782205,-0.33794248,0.47412044,0.15916903,1.421364,1.8291112,0.57652926,1.4683394,-4.0359383,-1.4744322,2.3563309,1.0505022,-2.40172,0.36877015,2.6068835,-0.955326,1.2325145,-0.9910995,-0.09529744,-0.7733709,0.9005701,1.555816
-187.53137,122.914734,-30.625868,33.107365,-12.063736,7.3882904,-15.857854,1.5979587,-19.87194,-2.9579837,-15.742275,-0.3332116,-10.67684,-7.7268085,-10.521234,-4.447012,-10.824853,-6.1187963,-8.6075945,-6.7329316,-10.93845,-7.689064,-9.556438,-5.1180215,-4.666739,-7.346915,-9.906972,-7.7310224,-6.83235,-7.315911,-2.484683,-2.4654443,-2.287394,-4.0669227,-4.3608317,-5.762695,-2.8444479,-4.3808637,-1.6138833,1.8195584,4.154253,1.7998481,-2.523289,-1.7258317,-5.339386,-4.1155167,2.7810838,2.56811,4.704582,-1.1872267,-2.9912508,1.7445792,1.6791131,-0.7937731,-0.6051559,0.943443,0.3729126,-0.47539958,-1.8313218,-1.1675526,4.2581654,7.782528,4.90153,0.8586966,1.0660737,-2.4093971,-5.154249,-0.9574563,4.8826365,2.587138,-1.51213,-2.1932192,-0.46941742,0.69585466,-0.12835231,-1.7652409,-2.0141044,-1.5089394,-1.8917955,-0.40051576,0.9079111,0.41066912,0.6615341,1.3086613,-0.07754248,-0.29133663,-2.3140845,-4.933764,-1.6535842,1.9025737,0.058253124,-1.2035519,1.3738426,1.5987161,1.4127128,1.5457077,0.33752662,-0.8336582,0.28128567,0.8236925,-0.6887007,-0.07236858,0.12535243,0.3931918,2.067068,1.6055441,-0.17465553,-0.6381072,-0.20608024,-1.827196,-1.3127266,0.19031405,0.40153882,2.0795994,-2.988289,-0.28254214,2.9934757,1.4195486,-1.695926,0.3612722,2.0012307,-1.2690555,0.6833772,-0.5190472,0.8198803,-0.3521689,0.3659082,1.9487225
